2017-04-01 00:00:11	temp	28-000006041ddd	box	20.8
2017-04-01 00:00:11	temp	28-000006767bdb	rot	19.9
2017-04-01 00:00:12	temp	28-0000067887d5	gelb	17.9
2017-04-01 00:00:13	temp	28-0000068a414a	blau	10.2
2017-04-01 00:00:16	humidity	AM2302-140903756	box	40.60
2017-04-01 00:00:17	pressure	BMP180	box	99451.00
2017-04-01 00:00:17	temp	piBoard	piBoard	51.9
2017-04-01 00:10:11	temp	28-000006041ddd	box	20.8
2017-04-01 00:10:12	temp	28-000006767bdb	rot	19.9
2017-04-01 00:10:13	temp	28-0000067887d5	gelb	17.9
2017-04-01 00:10:14	temp	28-0000068a414a	blau	9.9
2017-04-01 00:10:19	humidity	AM2302-140903756	box	40.60
2017-04-01 00:10:20	pressure	BMP180	box	99441.00
2017-04-01 00:10:20	temp	piBoard	piBoard	51.4
2017-04-01 00:20:11	temp	28-000006041ddd	box	20.8
2017-04-01 00:20:11	temp	28-000006767bdb	rot	19.9
2017-04-01 00:20:12	temp	28-0000067887d5	gelb	17.9
2017-04-01 00:20:13	temp	28-0000068a414a	blau	10.1
2017-04-01 00:20:16	humidity	AM2302-140903756	box	40.60
2017-04-01 00:20:17	pressure	BMP180	box	99442.00
2017-04-01 00:20:17	temp	piBoard	piBoard	51.9
2017-04-01 00:30:11	temp	28-000006041ddd	box	20.8
2017-04-01 00:30:12	temp	28-000006767bdb	rot	19.9
2017-04-01 00:30:12	temp	28-0000067887d5	gelb	17.9
2017-04-01 00:30:13	temp	28-0000068a414a	blau	10.0
2017-04-01 00:30:18	humidity	AM2302-140903756	box	40.60
2017-04-01 00:30:19	pressure	BMP180	box	99432.00
2017-04-01 00:30:19	temp	piBoard	piBoard	51.9
2017-04-01 00:40:11	temp	28-000006041ddd	box	20.8
2017-04-01 00:40:11	temp	28-000006767bdb	rot	19.9
2017-04-01 00:40:12	temp	28-0000067887d5	gelb	17.9
2017-04-01 00:40:13	temp	28-0000068a414a	blau	10.0
2017-04-01 00:40:16	humidity	AM2302-140903756	box	40.90
2017-04-01 00:40:17	pressure	BMP180	box	99437.00
2017-04-01 00:40:17	temp	piBoard	piBoard	51.4
2017-04-01 00:50:11	temp	28-000006041ddd	box	20.9
2017-04-01 00:50:12	temp	28-000006767bdb	rot	19.9
2017-04-01 00:50:13	temp	28-0000067887d5	gelb	17.9
2017-04-01 00:50:14	temp	28-0000068a414a	blau	9.6
2017-04-01 00:50:15	humidity	AM2302-140903756	box	40.90
2017-04-01 00:50:16	pressure	BMP180	box	99435.00
2017-04-01 00:50:16	temp	piBoard	piBoard	51.4
2017-04-01 01:00:11	temp	28-000006041ddd	box	20.9
2017-04-01 01:00:11	temp	28-000006767bdb	rot	19.9
2017-04-01 01:00:12	temp	28-0000067887d5	gelb	17.9
2017-04-01 01:00:13	temp	28-0000068a414a	blau	9.4
2017-04-01 01:00:18	humidity	AM2302-140903756	box	41.30
2017-04-01 01:00:19	pressure	BMP180	box	99424.00
2017-04-01 01:00:19	temp	piBoard	piBoard	51.9
2017-04-01 01:10:11	temp	28-000006041ddd	box	20.8
