2017-01-13 21:20:06	temp	28-000006041ddd	box	21.1
2017-01-13 21:20:07	temp	28-000006767bdb	rot	19.8
2017-01-13 21:20:08	temp	28-0000067887d5	gelb	17.1
2017-01-13 21:20:09	temp	28-0000068a414a	blau	20.2
2017-01-13 21:20:11	humidity	AM2302-140903756	box	27.80
2017-01-13 21:20:12	pressure	BMP180	box	98211.00
2017-01-13 21:20:12	temp	piBoard	piBoard	49.8
2017-01-13 21:30:06	temp	28-000006041ddd	box	21.1
2017-01-13 21:30:07	temp	28-000006767bdb	rot	19.8
2017-01-13 21:30:08	temp	28-0000067887d5	gelb	17.1
2017-01-13 21:30:09	temp	28-0000068a414a	blau	20.2
2017-01-13 21:30:11	humidity	AM2302-140903756	box	27.80
2017-01-13 21:30:12	pressure	BMP180	box	98218.00
2017-01-13 21:30:12	temp	piBoard	piBoard	49.8
2017-01-13 21:40:06	temp	28-000006041ddd	box	21.1
2017-01-13 21:40:07	temp	28-000006767bdb	rot	19.8
2017-01-13 21:40:08	temp	28-0000067887d5	gelb	17.1
2017-01-13 21:40:09	temp	28-0000068a414a	blau	20.2
2017-01-13 21:40:10	humidity	AM2302-140903756	box	27.70
2017-01-13 21:40:11	pressure	BMP180	box	98218.00
2017-01-13 21:40:11	temp	piBoard	piBoard	49.2
2017-01-13 21:50:06	temp	28-000006041ddd	box	21.1
2017-01-13 21:50:07	temp	28-000006767bdb	rot	19.8
2017-01-13 21:50:08	temp	28-0000067887d5	gelb	17.1
2017-01-13 21:50:09	temp	28-0000068a414a	blau	20.2
2017-01-13 21:50:10	humidity	AM2302-140903756	box	27.80
2017-01-13 21:50:11	pressure	BMP180	box	98226.00
2017-01-13 21:50:11	temp	piBoard	piBoard	49.2
2017-01-13 22:00:07	temp	28-000006041ddd	box	21.1
2017-01-13 22:00:07	temp	28-000006767bdb	rot	19.8
2017-01-13 22:00:08	temp	28-0000067887d5	gelb	17.1
2017-01-13 22:00:09	temp	28-0000068a414a	blau	20.2
2017-01-13 22:00:11	humidity	AM2302-140903756	box	27.60
2017-01-13 22:00:11	pressure	BMP180	box	98233.00
2017-01-13 22:00:11	temp	piBoard	piBoard	49.2
2017-01-13 22:10:07	temp	28-000006041ddd	box	21.1
2017-01-13 22:10:07	temp	28-000006767bdb	rot	19.8
2017-01-13 22:10:08	temp	28-0000067887d5	gelb	17.1
2017-01-13 22:10:09	temp	28-0000068a414a	blau	20.2
2017-01-13 22:10:12	humidity	AM2302-140903756	box	27.80
2017-01-13 22:10:12	pressure	BMP180	box	98226.00
2017-01-13 22:10:12	temp	piBoard	piBoard	49.8
2017-01-13 22:20:06	temp	28-000006041ddd	box	21.1
2017-01-13 22:20:07	temp	28-000006767bdb	rot	19.8
2017-01-13 22:20:08	temp	28-0000067887d5	gelb	17.1
2017-01-13 22:20:09	temp	28-0000068a414a	blau	20.2
2017-01-13 22:20:10	humidity	AM2302-140903756	box	27.70
2017-01-13 22:20:11	pressure	BMP180	box	98213.00
2017-01-13 22:20:11	temp	piBoard	piBoard	49.8
2017-01-13 22:30:07	temp	28-000006041ddd	box	21.1
2017-01-13 22:30:07	temp	28-000006767bdb	rot	19.8
2017-01-13 22:30:08	temp	28-0000067887d5	gelb	17.1
2017-01-13 22:30:09	temp	28-0000068a414a	blau	20.2
2017-01-13 22:30:11	humidity	AM2302-140903756	box	28.00
2017-01-13 22:30:11	pressure	BMP180	box	98218.00
2017-01-13 22:30:11	temp	piBoard	piBoard	49.8
2017-01-13 22:40:07	temp	28-000006041ddd	box	21.1
2017-01-13 22:40:07	temp	28-000006767bdb	rot	19.8
2017-01-13 22:40:08	temp	28-0000067887d5	gelb	17.1
2017-01-13 22:40:09	temp	28-0000068a414a	blau	20.2
2017-01-13 22:40:11	humidity	AM2302-140903756	box	28.20
2017-01-13 22:40:11	pressure	BMP180	box	98224.00
2017-01-13 22:40:11	temp	piBoard	piBoard	49.2
2017-01-13 22:50:06	temp	28-000006041ddd	box	21.1
2017-01-13 22:50:07	temp	28-000006767bdb	rot	19.8
2017-01-13 22:50:08	temp	28-0000067887d5	gelb	17.1
2017-01-13 22:50:09	temp	28-0000068a414a	blau	20.2
2017-01-13 22:50:10	humidity	AM2302-140903756	box	28.40
2017-01-13 22:50:11	pressure	BMP180	box	98217.00
2017-01-13 22:50:11	temp	piBoard	piBoard	49.8
2017-01-13 23:00:06	temp	28-000006041ddd	box	21.2
2017-01-13 23:00:07	temp	28-000006767bdb	rot	19.8
2017-01-13 23:00:08	temp	28-0000067887d5	gelb	17.1
2017-01-13 23:00:09	temp	28-0000068a414a	blau	20.2
2017-01-13 23:00:10	humidity	AM2302-140903756	box	28.60
2017-01-13 23:00:11	pressure	BMP180	box	98202.00
2017-01-13 23:00:11	temp	piBoard	piBoard	48.7
2017-01-13 23:10:07	temp	28-000006041ddd	box	21.2
2017-01-13 23:10:08	temp	28-000006767bdb	rot	19.8
2017-01-13 23:10:08	temp	28-0000067887d5	gelb	17.1
2017-01-13 23:10:09	temp	28-0000068a414a	blau	20.2
2017-01-13 23:10:11	humidity	AM2302-140903756	box	28.80
2017-01-13 23:10:11	pressure	BMP180	box	98202.00
2017-01-13 23:10:11	temp	piBoard	piBoard	49.8
2017-01-13 23:20:07	temp	28-000006041ddd	box	21.1
2017-01-13 23:20:08	temp	28-000006767bdb	rot	19.8
2017-01-13 23:20:08	temp	28-0000067887d5	gelb	17.1
2017-01-13 23:20:09	temp	28-0000068a414a	blau	20.2
2017-01-13 23:20:11	humidity	AM2302-140903756	box	28.90
2017-01-13 23:20:11	pressure	BMP180	box	98188.00
2017-01-13 23:20:11	temp	piBoard	piBoard	49.2
2017-01-13 23:30:07	temp	28-000006041ddd	box	21.1
2017-01-13 23:30:08	temp	28-000006767bdb	rot	19.8
2017-01-13 23:30:09	temp	28-0000067887d5	gelb	17.1
2017-01-13 23:30:10	temp	28-0000068a414a	blau	20.0
2017-01-13 23:30:13	humidity	AM2302-140903756	box	28.90
2017-01-13 23:30:14	pressure	BMP180	box	98185.00
2017-01-13 23:30:14	temp	piBoard	piBoard	49.8
2017-01-13 23:40:07	temp	28-000006041ddd	box	20.9
2017-01-13 23:40:07	temp	28-000006767bdb	rot	19.8
2017-01-13 23:40:08	temp	28-0000067887d5	gelb	17.1
2017-01-13 23:40:09	temp	28-0000068a414a	blau	19.9
2017-01-13 23:40:11	humidity	AM2302-140903756	box	28.90
2017-01-13 23:40:11	pressure	BMP180	box	98206.00
2017-01-13 23:40:11	temp	piBoard	piBoard	49.8
2017-01-13 23:50:07	temp	28-000006041ddd	box	20.9
2017-01-13 23:50:08	temp	28-000006767bdb	rot	19.8
2017-01-13 23:50:08	temp	28-0000067887d5	gelb	17.1
2017-01-13 23:50:09	temp	28-0000068a414a	blau	19.9
2017-01-13 23:50:12	humidity	AM2302-140903756	box	29.00
